Python File,Function Name,Lines of Code,Cyclomatic Complexity,Number of Calls,Functions Called
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,vara,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,another,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,analiased,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,power,189,28,1,int
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,more_power,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,repeat,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,more_power_2,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,overriding,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,dashes,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,append,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,test_generic_commands,189,28,1,len
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,test_program_execute,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,does_not_raise,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,test_program_except,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_core.py,test_program_options,189,28,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_google.py,simple_google_docstring,44,6,1,int
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_google.py,test_generic_command,44,6,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_google.py,test_google_docstring_help,44,6,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_numpy.py,simple_numpy_docstring,49,6,1,int
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_numpy.py,test_generic_command,49,6,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_numpy.py,test_numpy_docstring_help,49,6,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_unicode_docstring_on_py2.py,test_py2_unicode_literals,12,5,1,isinstance
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_unicode_docstring_on_py2.py,some_command,12,5,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_utils.py,test_action_by_type,75,13,1,action_by_type
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_utils.py,test_ensure_dashes,75,13,2,"list, ensure_dashes"
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_utils.py,test_split_doc,75,13,1,split_doc
C:/Users/DELL/robotframework\venv\Lib\site-packages\mando\tests\test_utils.py,test_find_param,75,13,1,find_param_docs
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\__init__.py,main,8,1,1,_wrapper
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\__pip-runner__.py,version_str,33,9,1,str
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\__pip-runner__.py,find_spec,33,9,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,get_runnable_pip,268,55,1,str
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,_get_system_sitepackages,268,55,3,"hasattr, get_purelib, get_platlib"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__init__,268,55,2,"get_prefixed_libs, get_paths"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__init__,268,55,2,"get_prefixed_libs, get_paths"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__enter__,268,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__exit__,268,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,check_requirements,268,55,6,"set, hasattr, get_environment, get_default_environment, Requirement, isinstance"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,install_requirements,268,55,1,get_runnable_pip
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,_install_requirements,268,55,5,"getattr, where, open_spinner, call_subprocess, sorted"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__init__,268,55,2,"get_prefixed_libs, get_paths"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__enter__,268,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,__exit__,268,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,cleanup,268,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\build_env.py,install_requirements,268,55,1,get_runnable_pip
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,_hash_dict,240,59,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,__init__,240,59,1,super
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,_get_cache_path_parts,240,59,3,"interpreter_name, interpreter_version, _hash_dict"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,_get_candidates,240,59,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get_path_for_link,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,__init__,240,59,1,super
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get_path_for_link,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,__init__,240,59,1,super
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,__init__,240,59,1,super
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,__init__,240,59,1,super
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get_path_for_link,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get_ephem_path_for_link,240,59,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get,240,59,1,NotImplementedError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,get_cache_entry,240,59,1,CacheEntry
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cache.py,record_download_origin,240,59,1,Path
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_normalize_name,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_disassemble_key,303,71,1,ConfigurationError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,get_configuration_files,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,__init__,303,71,3,"ConfigurationError, super, map"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,load,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,get_file_to_edit,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,items,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,get_value,303,71,3,"_normalize_name, _disassemble_key, ConfigurationError"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,set_value,303,71,2,"_normalize_name, _disassemble_key"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,unset_value,303,71,3,"_normalize_name, ConfigurationError, _disassemble_key"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,save,303,71,2,"ensure_dir, open"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_ensure_have_load_only,303,71,1,ConfigurationError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_dictionary,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_load_config_files,303,71,1,dict
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_load_file,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_construct_parser,303,71,1,ConfigurationFileCouldNotBeLoaded
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_load_environment_vars,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_normalized_keys,303,71,1,_normalize_name
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,get_environ_vars,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,iter_config_files,303,71,1,get_configuration_files
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,get_values_in_config,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_get_parser_to_modify,303,71,1,ConfigurationError
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,_mark_as_modified,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\configuration.py,__repr__,303,71,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,_is_kebab_case,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,_prefix_with_indent,509,128,1,isinstance
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__repr__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__rich_console__,509,128,1,_prefix_with_indent
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,append,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__bool__,509,128,1,bool
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,body,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,_requirement_name,509,128,1,str
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,body,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,body,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,_hash_comparison,509,128,4,"chain, hash_then_or, repeat, next"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__init__,509,128,3,"_is_kebab_case, hasattr, super"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,__str__,509,128,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\exceptions.py,hash_then_or,509,128,2,"chain, repeat"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\main.py,main,8,1,1,_wrapper
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\pyproject.py,_is_list_of_str,147,27,2,"isinstance, all"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\pyproject.py,make_pyproject_path,147,27,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\pyproject.py,load_pyproject_toml,147,27,7,"BuildSystemDetails, InstallationError, MissingPyProjectBuildRequires, _is_list_of_str, InvalidPyProjectBuildRequires, open, Requirement"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,_get_statefile_name,193,36,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,was_installed_by_pip,193,36,1,get_default_environment
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,_get_current_remote_pip_version,193,36,2,"SelectionPreferences, str"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,_self_version_check_logic,193,36,5,"parse_version, was_installed_by_pip, get_remote_version, UpgradePrompt, str"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,pip_self_version_check,193,36,3,"_self_version_check_logic, get_default_environment, SelfCheckState"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,__init__,193,36,2,"_get_statefile_name, open"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,key,193,36,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,get,193,36,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,set,193,36,4,"ensure_dir, check_path_owner, adjacent_tmp_file, replace"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\self_outdated_check.py,__rich__,193,36,5,"Group, get_best_invocation_for_this_pip, Text, get_best_invocation_for_this_python, escape"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_contains_egg_info,334,69,1,bool
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_should_build,334,69,2,"check_bdist_wheel, is_wheel_installed"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,should_build_for_wheel_command,334,69,1,_should_build
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,should_build_for_install_command,334,69,1,_should_build
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_should_cache,334,69,1,_contains_egg_info
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_get_cache_dir,334,69,2,"bool, _should_cache"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_verify_one,334,69,10,"canonicalize_name, Wheel, get_wheel_distribution, str, InvalidWheelFilename, FilesystemWheel, canonicalize_version, UnsupportedWheel, Version, isinstance"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_build_one,334,69,3,"ensure_dir, _build_one_inside_env, _verify_one"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_build_one_inside_env,334,69,6,"TempDirectory, build_wheel_legacy, _clean_one_legacy, build_wheel_editable, build_wheel_pep517, hash_file"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,_clean_one_legacy,334,69,2,"make_setuptools_clean_args, call_subprocess"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\wheel_builder.py,build,334,69,5,"indent_log, _get_cache_dir, _build_one, Link, path_to_url"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\__init__.py,main,13,1,1,_wrapper
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cli\autocompletion.py,autocomplete,153,55,8,"int, create_main_parser, list, create_command, get_path_completion_type, print, get_default_environment, auto_complete_paths"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cli\autocompletion.py,get_path_completion_type,153,55,2,"str, any"
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cli\autocompletion.py,auto_complete_paths,153,55,0,
C:/Users/DELL/robotframework\venv\Lib\site-packages\pip\_internal\cli\base_command.py,__init__,179,19,4,"ConfigOptionParser, super, UpdatingDefaultsHelpFormatter, get_prog"
